id,nb_guests,DAY,created_at,status,restaurant_id
9062895,9,2019-06-21,2019-06-18T09:44:28,confirmed,350094
9091374,14,2019-06-22,2019-06-19T13:57:56,confirmed,350094
9172672,13,2019-06-25,2019-06-23T15:24:51,confirmed,350094
9185640,6,2019-06-25,2019-06-24T11:54:03,confirmed,350094
9341729,10,2019-07-02,2019-07-02T10:03:03,confirmed,350094
9472208,6,2019-07-08,2019-07-08T11:43:26,confirmed,350094
9544850,10,2019-07-11,2019-07-11T11:59:42,confirmed,350094
9592761,21,2019-07-13,2019-07-13T12:47:35,confirmed,350094
9934121,5,2019-07-30,2019-07-30T14:55:03,confirmed,350094
10086066,6,2019-08-07,2019-08-07T15:46:46,confirmed,350094
10046445,2,2019-08-13,2019-08-05T13:34:25,confirmed,350094
10175246,8,2019-08-14,2019-08-12T17:53:20,confirmed,350094
10175279,10,2019-08-17,2019-08-12T17:54:53,confirmed,350094
10401981,3,2019-08-26,2019-08-25T14:16:07,confirmed,350094
10432374,3,2019-08-27,2019-08-27T10:26:50,confirmed,350094
10440627,6,2019-08-27,2019-08-27T16:31:59,confirmed,350094
10343548,15,2019-08-31,2019-08-22T12:00:23,confirmed,350094
6786309,3,2019-02-23,2019-02-21T21:20:59,confirmed,350094
6086142,12,2019-01-14,2019-01-09T10:43:37,confirmed,350094
6237686,2,2019-01-19,2019-01-19T16:10:59,confirmed,350094
6543103,20,2019-02-08,2019-02-08T13:33:46,confirmed,350094
8509921,5,2019-05-21,2019-05-21T10:07:14,confirmed,350094
8734984,3,2019-06-01,2019-06-01T10:24:08,confirmed,350094
6517114,4,2019-02-12,2019-02-07T10:03:52,canceled,350094
6524410,6,2019-02-13,2019-02-07T14:53:33,canceled,350094
8029163,3,2019-05-01,2019-04-29T20:49:55,canceled,350094
6282911,3,2019-01-30,2019-01-23T08:58:09,canceled,350094
6357875,12,2019-01-30,2019-01-28T10:03:03,canceled,350094
7303680,9,2019-03-22,2019-03-22T09:35:35,canceled,350094
7274687,7,2019-03-25,2019-03-20T16:40:49,canceled,350094
9385957,6,2019-07-04,2019-07-04T08:50:52,canceled,350094
9879715,2,2019-08-04,2019-07-27T13:59:59,canceled,350094
6944585,2,2019-03-04,2019-03-03T11:38:59,canceled,350094
8403513,9,2019-05-16,2019-05-15T15:13:09,canceled,350094
7455803,10,2019-03-30,2019-03-30T14:49:58,canceled,350094
7455806,10,2019-03-30,2019-03-30T14:50:09,canceled,350094
7455812,10,2019-03-30,2019-03-30T14:50:26,canceled,350094
10274033,3,2019-08-18,2019-08-18T16:13:27,canceled,350094
6185468,4,2019-01-17,2019-01-16T13:09:41,canceled,350094
9474276,5,2019-07-11,2019-07-08T13:35:17,canceled,350094
9659969,9,2019-07-17,2019-07-16T19:27:50,canceled,350094
6653669,2,2019-02-14,2019-02-14T10:46:30,canceled,350094
7585203,14,2019-04-06,2019-04-06T16:50:41,canceled,350094
7298840,5,2019-03-22,2019-03-21T20:06:23,canceled,350094
7630468,8,2019-04-16,2019-04-09T15:23:17,canceled,350094
6411101,2,2019-01-31,2019-01-31T15:55:11,canceled,350094
5952254,10,2019-01-04,2018-12-28T10:56:50,canceled,350094
6004059,4,2019-01-04,2019-01-02T18:06:44,canceled,350094
6261827,4,2019-01-22,2019-01-21T18:00:43,canceled,350094
6387021,8,2019-02-05,2019-01-30T10:00:34,canceled,350094
6815743,3,2019-02-23,2019-02-23T16:13:06,canceled,350094
7190833,3,2019-03-16,2019-03-15T15:23:46,canceled,350094
6531662,2,2019-02-13,2019-02-07T20:10:30,canceled,350094
6623927,6,2019-02-19,2019-02-12T23:35:32,canceled,350094
6696920,6,2019-03-03,2019-02-16T12:25:41,canceled,350094
7417747,5,2019-03-29,2019-03-28T16:30:00,canceled,350094
9052794,2,2019-06-17,2019-06-17T17:31:31,canceled,350094
9235528,4,2019-06-27,2019-06-26T17:17:56,canceled,350094
6027050,2,2019-01-04,2019-01-04T11:18:52,canceled,350094
6064988,1,2019-01-08,2019-01-07T17:17:02,canceled,350094
6084198,8,2019-01-12,2019-01-09T09:21:24,canceled,350094
6181091,4,2019-01-18,2019-01-16T10:10:58,canceled,350094
6495742,7,2019-02-08,2019-02-06T09:02:55,canceled,350094
6590908,6,2019-02-12,2019-02-11T13:36:35,canceled,350094
6648996,2,2019-02-14,2019-02-14T08:23:58,canceled,350094
6650119,2,2019-02-14,2019-02-14T09:14:08,canceled,350094
6709252,4,2019-02-17,2019-02-17T09:33:00,canceled,350094
6623925,7,2019-02-19,2019-02-12T23:34:37,canceled,350094
6812634,5,2019-02-23,2019-02-23T12:42:27,canceled,350094
7549373,4,2019-04-05,2019-04-05T06:46:55,canceled,350094
7608265,2,2019-04-10,2019-04-08T11:56:07,canceled,350094
7709490,6,2019-04-13,2019-04-13T11:21:05,canceled,350094
7761624,6,2019-04-19,2019-04-16T12:54:50,canceled,350094
8248720,8,2019-05-07,2019-05-07T09:41:13,canceled,350094
6261000,7,2019-01-22,2019-01-21T17:15:03,canceled,350094
8826066,5,2019-06-14,2019-06-06T12:03:38,canceled,350094
9746369,2,2019-07-21,2019-07-20T17:13:07,canceled,350094
6186906,4,2019-01-18,2019-01-16T14:50:16,canceled,350094
6563506,2,2019-02-12,2019-02-09T15:06:49,canceled,350094
6801267,6,2019-02-23,2019-02-22T17:48:05,canceled,350094
6812415,5,2019-02-23,2019-02-23T12:31:46,canceled,350094
6988052,2,2019-03-06,2019-03-05T21:19:25,canceled,350094
6104943,9,2019-01-12,2019-01-10T14:54:20,canceled,350094
8292093,10,2019-05-14,2019-05-09T13:32:50,canceled,350094
6104493,9,2019-01-12,2019-01-10T14:14:14,canceled,350094
6311814,2,2019-01-25,2019-01-24T19:05:06,canceled,350094
10100649,40,2019-08-29,2019-08-08T11:03:25,arrived,350094
10480511,19,2019-08-30,2019-08-29T13:04:33,arrived,350094
10016773,10,2019-08-07,2019-08-03T14:07:20,arrived,350094
7642663,7,2019-04-10,2019-04-10T09:26:01,seated,350094
9061954,5,2019-06-18,2019-06-18T09:21:40,seated,350094
7622811,3,2019-04-10,2019-04-09T09:36:32,seated,350094
8785642,25,2019-06-06,2019-06-04T13:49:16,seated,350094
10322821,2,2019-08-21,2019-08-21T12:04:21,seated,350094
6122469,4,2019-01-12,2019-01-11T17:07:44,seated,350094
8830987,7,2019-06-06,2019-06-06T16:24:07,seated,350094
10458772,7,2019-08-29,2019-08-28T13:50:39,no_shown,350094
9061524,4,2019-06-18,2019-06-18T09:10:54,no_shown,350094
9070596,10,2019-06-27,2019-06-18T14:54:56,no_shown,350094
6714965,4,2019-02-06,2019-02-17T18:15:21,no_shown,350094
6698073,2,2019-03-16,2019-02-16T13:22:26,no_shown,350094
8698734,4,2019-05-30,2019-05-30T15:00:26,no_shown,350094
9052880,12,2019-06-27,2019-06-17T17:34:15,no_shown,350094
7817722,4,2019-04-19,2019-04-19T08:53:52,refused,350094
6197645,4,2019-01-17,2019-01-17T10:20:34,over,350094
6214414,6,2019-01-18,2019-01-18T10:12:39,over,350094
6371495,105,2019-02-15,2019-01-29T09:56:53,over,350094
6788979,13,2019-02-22,2019-02-22T09:05:54,over,350094
6951622,5,2019-03-04,2019-03-04T08:10:17,over,350094
6955323,4,2019-03-04,2019-03-04T09:21:21,over,350094
7050766,3,2019-03-10,2019-03-09T10:02:51,over,350094
7294041,16,2019-03-22,2019-03-21T17:07:09,over,350094
7552926,15,2019-04-05,2019-04-05T09:09:14,over,350094
8549574,9,2019-05-23,2019-05-23T08:08:30,over,350094
8551501,3,2019-05-23,2019-05-23T09:07:26,over,350094
8513702,11,2019-05-24,2019-05-21T12:12:09,over,350094
8915444,9,2019-06-11,2019-06-11T08:50:18,over,350094
8962353,10,2019-06-13,2019-06-13T09:46:31,over,350094
8988649,5,2019-06-15,2019-06-14T10:50:07,over,350094
8785771,7,2019-06-18,2019-06-04T13:56:18,over,350094
9090716,24,2019-06-20,2019-06-19T13:21:40,over,350094
9862921,3,2019-07-30,2019-07-26T16:24:56,over,350094
9933979,8,2019-07-31,2019-07-30T14:48:12,over,350094
10169033,3,2019-08-13,2019-08-12T12:31:08,over,350094
10284320,8,2019-08-21,2019-08-19T12:14:00,over,350094
10342867,2,2019-08-23,2019-08-22T11:25:28,over,350094
10495904,8,2019-08-30,2019-08-30T09:13:42,over,350094
6154044,8,2019-01-16,2019-01-14T12:01:22,over,350094
6503556,12,2019-02-08,2019-02-06T13:23:25,over,350094
7030742,5,2019-03-08,2019-03-08T09:52:56,over,350094
7032391,3,2019-03-08,2019-03-08T10:36:45,over,350094
7183656,9,2019-03-15,2019-03-15T10:31:15,over,350094
7293356,2,2019-03-22,2019-03-21T16:30:49,over,350094
8020787,21,2019-05-02,2019-04-29T12:17:21,over,350094
8155994,9,2019-05-02,2019-05-02T08:32:23,over,350094
8221827,10,2019-05-06,2019-05-05T12:54:08,over,350094
8551519,5,2019-05-23,2019-05-23T09:07:49,over,350094
8558375,6,2019-05-24,2019-05-23T13:00:29,over,350094
8796544,6,2019-06-05,2019-06-05T07:55:01,over,350094
8975728,7,2019-06-14,2019-06-13T17:57:05,over,350094
8980804,3,2019-06-14,2019-06-14T07:22:04,over,350094
8984493,4,2019-06-14,2019-06-14T09:18:00,over,350094
9186615,4,2019-06-25,2019-06-24T12:49:11,over,350094
9213571,2,2019-06-26,2019-06-25T17:23:26,over,350094
9224094,5,2019-06-26,2019-06-26T09:37:05,over,350094
9241814,2,2019-06-27,2019-06-27T07:48:25,over,350094
9245308,15,2019-06-27,2019-06-27T09:30:22,over,350094
9323974,12,2019-07-03,2019-07-01T12:29:14,over,350094
9354377,3,2019-07-03,2019-07-02T17:47:55,over,350094
9363498,2,2019-07-03,2019-07-03T09:11:43,over,350094
10068383,9,2019-08-07,2019-08-06T16:45:36,over,350094
10199595,6,2019-08-14,2019-08-14T09:10:32,over,350094
10316997,3,2019-08-21,2019-08-21T08:56:07,over,350094
10337782,7,2019-08-22,2019-08-22T08:54:04,over,350094
10345950,3,2019-08-23,2019-08-22T14:11:09,over,350094
10358951,5,2019-08-23,2019-08-23T09:02:55,over,350094
6166350,10,2019-01-18,2019-01-15T10:45:28,over,350094
6342029,2,2019-02-01,2019-01-26T17:02:11,over,350094
6738069,6,2019-02-22,2019-02-19T11:12:10,over,350094
6772745,5,2019-02-22,2019-02-21T10:23:15,over,350094
7162119,6,2019-03-17,2019-03-14T09:20:07,over,350094
7300326,2,2019-03-22,2019-03-21T23:05:09,over,350094
7303390,16,2019-03-22,2019-03-22T09:26:38,over,350094
7799688,8,2019-04-23,2019-04-18T10:07:29,over,350094
7933406,10,2019-04-25,2019-04-24T14:11:47,over,350094
8034096,8,2019-04-30,2019-04-30T09:27:06,over,350094
8533322,4,2019-05-23,2019-05-22T10:36:20,over,350094
8545990,20,2019-05-23,2019-05-22T19:59:34,over,350094
8958019,3,2019-06-13,2019-06-13T07:51:24,over,350094
9222492,3,2019-06-26,2019-06-26T08:54:33,over,350094
9244836,11,2019-06-27,2019-06-27T09:18:47,over,350094
9264312,4,2019-06-28,2019-06-28T08:06:09,over,350094
9340181,2,2019-07-03,2019-07-02T09:27:10,over,350094
9922257,5,2019-07-30,2019-07-30T07:31:04,over,350094
10474020,7,2019-08-29,2019-08-29T09:28:52,over,350094
10480705,8,2019-08-30,2019-08-29T13:15:12,over,350094
6788799,2,2019-02-22,2019-02-22T08:58:39,over,350094
6904841,3,2019-03-01,2019-03-01T09:30:59,over,350094
7651686,2,2019-04-11,2019-04-10T15:49:15,over,350094
8632304,14,2019-05-28,2019-05-27T10:58:30,over,350094
9200594,4,2019-06-25,2019-06-25T09:16:04,over,350094
9260068,3,2019-06-28,2019-06-27T19:02:51,over,350094
10495189,10,2019-08-30,2019-08-30T08:54:21,over,350094
6213779,2,2019-01-18,2019-01-18T09:53:45,over,350094
8449236,12,2019-05-26,2019-05-17T16:59:31,over,350094
8590653,8,2019-05-26,2019-05-24T18:37:26,over,350094
8605387,4,2019-05-26,2019-05-25T15:14:21,over,350094
10360619,6,2019-08-23,2019-08-23T09:48:49,over,350094
9073495,3,2019-06-19,2019-06-18T16:52:04,over,350094
7014542,14,2019-03-08,2019-03-07T11:31:45,over,350094
10302827,35,2019-08-23,2019-08-20T12:24:14,over,350094
6274429,15,2019-01-24,2019-01-22T15:02:32,over,350094
7927649,26,2019-04-25,2019-04-24T09:48:08,over,350094
8444748,20,2019-05-23,2019-05-17T13:52:27,over,350094
6290965,5,2019-01-24,2019-01-23T16:08:46,over,350094
7741888,7,2019-04-16,2019-04-15T13:20:18,over,350094
7952826,8,2019-04-25,2019-04-25T13:24:24,over,350094
9205773,20,2019-06-27,2019-06-25T11:47:19,over,350094
6009583,6,2019-01-03,2019-01-03T10:00:46,over,350094
8023465,50,2019-05-23,2019-04-29T15:32:18,over,350094
6204112,5,2019-01-17,2019-01-17T15:38:44,over,350094
7941801,7,2019-04-25,2019-04-24T22:25:53,over,350094
8167888,14,2019-05-02,2019-05-02T16:17:48,over,350094
8806237,20,2019-06-13,2019-06-05T13:41:14,over,350094
8904871,8,2019-06-13,2019-06-10T14:12:31,over,350094
9666794,2,2019-07-17,2019-07-17T09:18:55,over,350094
8909887,20,2019-06-13,2019-06-10T18:42:40,over,350094
9229796,8,2019-06-28,2019-06-26T12:52:58,over,350094
6305794,4,2019-01-24,2019-01-24T13:22:18,over,350094
7210977,2,2019-03-16,2019-03-16T16:42:19,over,350094
7633474,6,2019-04-11,2019-04-09T17:20:21,over,350094
7736354,6,2019-04-16,2019-04-15T08:59:12,over,350094
7951563,12,2019-04-25,2019-04-25T12:13:46,over,350094
8038228,12,2019-05-02,2019-04-30T11:20:05,over,350094
8620160,8,2019-05-26,2019-05-26T13:41:56,over,350094
9008748,17,2019-06-19,2019-06-15T10:02:02,over,350094
9207516,17,2019-06-27,2019-06-25T13:11:57,over,350094
9672167,5,2019-07-17,2019-07-17T11:39:54,over,350094
6877109,20,2019-03-09,2019-02-27T16:54:31,over,350094
7191558,4,2019-03-16,2019-03-15T16:06:51,over,350094
7211091,5,2019-03-16,2019-03-16T16:47:13,over,350094
7211121,3,2019-03-16,2019-03-16T16:48:38,over,350094
7528114,2,2019-04-05,2019-04-03T22:27:36,over,350094
7748231,3,2019-04-16,2019-04-15T18:36:09,over,350094
7971282,4,2019-04-26,2019-04-26T11:40:43,over,350094
8041293,12,2019-05-02,2019-04-30T14:08:04,over,350094
8691640,3,2019-05-30,2019-05-30T09:49:32,over,350094
8966832,3,2019-06-13,2019-06-13T11:55:58,over,350094
9229590,22,2019-06-27,2019-06-26T12:41:57,over,350094
7041975,4,2019-03-09,2019-03-08T17:27:54,over,350094
7199555,2,2019-03-16,2019-03-15T21:38:45,over,350094
7536576,6,2019-04-05,2019-04-04T11:10:30,over,350094
7550012,6,2019-04-05,2019-04-05T07:38:15,over,350094
7663937,10,2019-04-11,2019-04-11T09:29:59,over,350094
8697733,5,2019-05-30,2019-05-30T14:00:29,over,350094
6193743,4,2019-01-17,2019-01-16T21:51:55,over,350094
6870095,3,2019-03-09,2019-02-27T10:54:50,over,350094
7042015,7,2019-03-09,2019-03-08T17:28:53,over,350094
6697554,3,2019-03-16,2019-02-16T12:55:39,over,350094
7140070,8,2019-03-16,2019-03-12T20:53:35,over,350094
7196246,5,2019-03-16,2019-03-15T18:38:59,over,350094
7196463,11,2019-03-16,2019-03-15T18:44:50,over,350094
7504250,16,2019-04-05,2019-04-02T17:17:44,over,350094
7672264,7,2019-04-11,2019-04-11T15:22:09,over,350094
7761033,3,2019-04-16,2019-04-16T12:19:01,over,350094
7762023,2,2019-04-16,2019-04-16T13:20:05,over,350094
7763113,5,2019-04-16,2019-04-16T14:27:58,over,350094
7952783,2,2019-04-25,2019-04-25T13:22:50,over,350094
7880936,12,2019-04-26,2019-04-20T17:06:08,over,350094
8292070,20,2019-05-10,2019-05-09T13:31:32,over,350094
9064594,8,2019-06-19,2019-06-18T10:20:38,over,350094
9141316,14,2019-06-27,2019-06-21T17:10:58,over,350094
9233086,3,2019-06-27,2019-06-26T15:50:47,over,350094
9207579,12,2019-06-28,2019-06-25T13:15:33,over,350094
9273875,6,2019-06-28,2019-06-28T13:45:01,over,350094
9619822,3,2019-07-17,2019-07-15T08:49:56,over,350094
8021936,5,2019-05-02,2019-04-29T13:42:41,over,350094
8946012,16,2019-06-13,2019-06-12T13:51:48,over,350094
6957471,2,2019-03-04,2019-03-04T10:30:53,waiting,350298
8051582,3,2019-05-01,2019-05-01T07:41:03,waiting,350298
9219679,4,2019-06-26,2019-06-26T07:11:06,waiting,350298
6651535,2,2019-02-14,2019-02-14T09:57:47,waiting,350298
8638021,7,2019-05-30,2019-05-27T16:37:11,waiting,350298
8809629,2,2019-06-09,2019-06-05T16:35:19,waiting,350298
9595037,3,2019-07-14,2019-07-13T14:59:16,waiting,350298
10409576,4,2019-08-26,2019-08-26T08:21:45,waiting,350298
6646690,2,2019-02-14,2019-02-13T21:22:56,waiting,350298
6806240,7,2019-02-24,2019-02-22T22:24:02,waiting,350298
7067235,2,2019-03-10,2019-03-10T08:59:12,waiting,350298
7081229,8,2019-03-17,2019-03-11T12:17:17,waiting,350298
7983706,5,2019-04-27,2019-04-26T20:53:11,waiting,350298
8198376,9,2019-05-04,2019-05-04T07:50:50,waiting,350298
8268256,5,2019-05-08,2019-05-08T09:22:14,waiting,350298
8698429,2,2019-05-31,2019-05-30T14:43:20,waiting,350298
10203403,4,2019-08-16,2019-08-14T11:08:29,waiting,350298
6743246,2,2019-02-20,2019-02-19T15:45:25,waiting,350298
8476699,7,2019-05-19,2019-05-19T09:10:49,waiting,350298
9729584,4,2019-07-20,2019-07-19T18:45:26,waiting,350298
8454393,2,2019-05-18,2019-05-17T20:10:53,waiting,350298
9453595,4,2019-07-07,2019-07-07T09:48:13,waiting,350298
10285789,2,2019-08-25,2019-08-19T13:57:23,waiting,350298
10268877,3,2019-08-18,2019-08-18T09:17:49,waiting,350298
6691756,2,2019-02-16,2019-02-16T08:54:21,waiting,350298
7248850,2,2019-03-19,2019-03-19T10:54:36,waiting,350298
6266790,4,2019-01-22,2019-01-22T08:52:28,waiting,350298
6654636,2,2019-02-14,2019-02-14T11:06:41,waiting,350298
7493855,8,2019-04-05,2019-04-02T09:28:42,waiting,350298
8432377,2,2019-05-17,2019-05-16T21:53:51,waiting,350298
10199234,3,2019-08-14,2019-08-14T08:57:27,waiting,350298
10223558,3,2019-08-15,2019-08-15T13:48:55,waiting,350298
6047404,3,2019-01-06,2019-01-05T17:39:29,confirmed,350298
6040283,4,2019-01-09,2019-01-05T10:43:40,confirmed,350298
6125366,8,2019-01-17,2019-01-11T18:49:09,confirmed,350298
6288152,11,2019-01-25,2019-01-23T12:39:41,confirmed,350298
6310984,8,2019-01-25,2019-01-24T18:31:33,confirmed,350298
6446913,7,2019-02-03,2019-02-02T16:32:46,confirmed,350298
6379769,16,2019-02-06,2019-01-29T17:09:30,confirmed,350298
6379782,16,2019-02-07,2019-01-29T17:10:17,confirmed,350298
6522927,5,2019-02-08,2019-02-07T13:18:12,confirmed,350298
6522950,7,2019-02-10,2019-02-07T13:19:25,confirmed,350298
6593302,5,2019-02-15,2019-02-11T15:58:44,confirmed,350298
6630166,2,2019-02-17,2019-02-13T11:01:20,confirmed,350298
7037433,11,2019-03-10,2019-03-08T13:33:43,confirmed,350298
7155050,10,2019-03-16,2019-03-13T17:51:55,confirmed,350298
7300371,2,2019-03-22,2019-03-21T23:29:02,confirmed,350298
7460603,3,2019-03-31,2019-03-30T18:08:10,confirmed,350298
7693120,2,2019-04-13,2019-04-12T14:48:53,confirmed,350298
7789118,2,2019-04-18,2019-04-17T17:42:41,confirmed,350298
7724989,4,2019-04-21,2019-04-14T09:52:30,confirmed,350298
7503295,8,2019-04-22,2019-04-02T16:45:48,confirmed,350298
8003240,3,2019-04-28,2019-04-28T07:00:47,confirmed,350298
8034176,2,2019-05-01,2019-04-30T09:29:17,confirmed,350298
7988278,10,2019-05-05,2019-04-27T10:09:09,confirmed,350298
8421335,8,2019-05-17,2019-05-16T12:12:12,confirmed,350298
8670667,8,2019-06-01,2019-05-29T10:00:30,confirmed,350298
8827611,14,2019-06-14,2019-06-06T13:32:12,confirmed,350298
8827617,9,2019-06-14,2019-06-06T13:32:36,confirmed,350298
9010586,4,2019-06-16,2019-06-15T10:50:33,confirmed,350298
8827629,9,2019-06-20,2019-06-06T13:33:19,confirmed,350298
9224128,3,2019-07-06,2019-06-26T09:38:06,confirmed,350298
9482741,3,2019-07-10,2019-07-08T19:24:10,confirmed,350298
9496945,4,2019-07-13,2019-07-09T13:01:06,confirmed,350298
9892740,7,2019-07-30,2019-07-28T09:15:59,confirmed,350298
6039832,4,2019-01-05,2019-01-05T10:13:37,confirmed,350298
6523257,2,2019-02-14,2019-02-07T13:36:02,confirmed,350298
6647389,2,2019-02-15,2019-02-13T22:49:28,confirmed,350298
7016765,2,2019-03-10,2019-03-07T13:01:55,confirmed,350298
7286489,12,2019-03-22,2019-03-21T10:52:49,confirmed,350298
7403519,18,2019-03-28,2019-03-27T20:22:53,confirmed,350298
7548052,4,2019-04-06,2019-04-04T20:38:56,confirmed,350298
7750968,4,2019-04-19,2019-04-15T22:41:25,confirmed,350298
8047276,2,2019-05-01,2019-04-30T17:52:54,confirmed,350298
8416630,4,2019-05-16,2019-05-16T09:35:56,confirmed,350298
8421551,4,2019-05-28,2019-05-16T12:23:41,confirmed,350298
8662529,5,2019-05-30,2019-05-28T18:59:46,confirmed,350298
9618302,7,2019-07-16,2019-07-15T07:58:23,confirmed,350298
9909215,2,2019-07-30,2019-07-29T10:58:14,confirmed,350298
6055834,7,2019-01-13,2019-01-06T18:08:34,confirmed,350298
6284514,3,2019-01-23,2019-01-23T10:14:11,confirmed,350298
6572859,2,2019-02-10,2019-02-10T08:48:03,confirmed,350298
6701261,6,2019-02-17,2019-02-16T16:31:21,confirmed,350298
6799459,4,2019-02-24,2019-02-22T16:40:57,confirmed,350298
6888254,5,2019-03-02,2019-02-28T10:46:23,confirmed,350298
6881316,7,2019-03-03,2019-02-27T19:27:06,confirmed,350298
6926312,6,2019-03-03,2019-03-02T10:35:38,confirmed,350298
7193883,4,2019-03-16,2019-03-15T17:36:00,confirmed,350298
7187362,8,2019-03-17,2019-03-15T12:11:29,confirmed,350298
7189429,6,2019-03-17,2019-03-15T13:57:36,confirmed,350298
7193870,9,2019-03-17,2019-03-15T17:35:40,confirmed,350298
7271775,14,2019-03-21,2019-03-20T13:26:24,confirmed,350298
7314034,11,2019-03-28,2019-03-22T16:34:35,confirmed,350298
7414646,9,2019-03-29,2019-03-28T13:10:25,confirmed,350298
7146367,14,2019-03-31,2019-03-13T10:53:12,confirmed,350298
7415442,3,2019-04-01,2019-03-28T13:58:54,confirmed,350298
7573928,4,2019-04-06,2019-04-06T09:12:38,confirmed,350298
7630159,3,2019-04-10,2019-04-09T15:06:50,confirmed,350298
7641645,5,2019-04-10,2019-04-10T08:57:37,confirmed,350298
7652977,2,2019-04-11,2019-04-10T16:39:40,confirmed,350298
7711278,7,2019-04-14,2019-04-13T12:49:48,confirmed,350298
7712125,3,2019-04-14,2019-04-13T13:43:49,confirmed,350298
7787011,2,2019-04-19,2019-04-17T16:43:59,confirmed,350298
7804116,2,2019-04-19,2019-04-18T13:04:24,confirmed,350298
7866947,4,2019-04-20,2019-04-19T19:30:02,confirmed,350298
7871406,4,2019-04-21,2019-04-20T09:40:14,confirmed,350298
7780583,4,2019-04-22,2019-04-17T11:13:51,confirmed,350298
7808321,3,2019-04-22,2019-04-18T16:40:40,confirmed,350298
7500884,15,2019-04-23,2019-04-02T14:45:48,confirmed,350298
7940728,16,2019-04-25,2019-04-24T19:45:16,confirmed,350298
7953753,3,2019-04-27,2019-04-25T14:23:46,confirmed,350298
8034190,8,2019-05-01,2019-04-30T09:29:47,confirmed,350298
8052571,2,2019-05-01,2019-05-01T08:30:58,confirmed,350298
8198248,2,2019-05-04,2019-05-04T07:36:55,confirmed,350298
8460717,4,2019-05-19,2019-05-18T10:39:57,confirmed,350298
8360220,14,2019-05-21,2019-05-13T10:52:24,confirmed,350298
8573432,2,2019-05-24,2019-05-24T08:58:50,confirmed,350298
8492612,4,2019-05-26,2019-05-20T11:18:51,confirmed,350298
8557669,6,2019-05-26,2019-05-23T12:21:22,confirmed,350298
8597442,2,2019-05-26,2019-05-25T09:53:08,confirmed,350298
8598134,3,2019-05-26,2019-05-25T10:10:29,confirmed,350298
8580200,2,2019-05-27,2019-05-24T12:14:18,confirmed,350298
8669336,5,2019-05-30,2019-05-29T09:26:28,confirmed,350298
8626095,6,2019-05-31,2019-05-27T05:24:55,confirmed,350298
8705387,2,2019-06-01,2019-05-30T18:27:53,confirmed,350298
9012955,6,2019-06-16,2019-06-15T12:16:45,confirmed,350298
9015664,4,2019-06-16,2019-06-15T14:45:28,confirmed,350298
9277622,2,2019-07-05,2019-06-28T16:31:13,confirmed,350298
9408751,4,2019-07-05,2019-07-05T08:28:40,confirmed,350298
9625015,3,2019-07-16,2019-07-15T11:40:39,confirmed,350298
10146537,5,2019-08-11,2019-08-10T17:37:16,confirmed,350298
10389596,2,2019-08-25,2019-08-24T16:35:03,confirmed,350298
7309700,6,2019-03-24,2019-03-22T12:22:48,confirmed,350298
7649327,8,2019-04-12,2019-04-10T13:36:20,confirmed,350298
8457014,2,2019-05-18,2019-05-18T08:31:12,confirmed,350298
8677634,6,2019-05-30,2019-05-29T14:56:21,confirmed,350298
9285225,6,2019-06-29,2019-06-29T07:31:34,confirmed,350298
6400469,4,2019-02-03,2019-01-30T22:32:11,confirmed,350298
7092179,5,2019-03-12,2019-03-12T09:24:34,confirmed,350298
7314017,7,2019-03-27,2019-03-22T16:33:54,confirmed,350298
7500814,8,2019-04-04,2019-04-02T14:40:44,confirmed,350298
7523859,3,2019-04-04,2019-04-03T17:26:03,confirmed,350298
7500866,8,2019-04-05,2019-04-02T14:44:40,confirmed,350298
7472546,3,2019-04-15,2019-03-31T18:48:35,confirmed,350298
7767264,5,2019-04-21,2019-04-16T17:19:23,confirmed,350298
7785787,5,2019-04-21,2019-04-17T16:00:28,confirmed,350298
7953090,10,2019-04-26,2019-04-25T13:42:14,confirmed,350298
8205883,4,2019-05-05,2019-05-04T12:49:59,confirmed,350298
8330290,4,2019-05-12,2019-05-11T10:51:47,confirmed,350298
8460752,2,2019-05-19,2019-05-18T10:40:53,confirmed,350298
8419769,15,2019-05-26,2019-05-16T10:56:57,confirmed,350298
9008141,6,2019-06-16,2019-06-15T09:43:51,confirmed,350298
9017669,6,2019-06-16,2019-06-15T16:07:14,confirmed,350298
9027786,4,2019-06-16,2019-06-16T08:59:18,confirmed,350298
9095160,2,2019-06-20,2019-06-19T16:44:47,confirmed,350298
6943687,11,2019-03-03,2019-03-03T10:50:40,confirmed,350298
8262018,5,2019-05-08,2019-05-07T18:08:32,confirmed,350298
9072496,4,2019-06-22,2019-06-18T16:16:00,confirmed,350298
6244082,2,2019-01-20,2019-01-20T07:33:39,confirmed,350298
8361251,5,2019-05-18,2019-05-13T11:55:21,confirmed,350298
8610841,2,2019-05-26,2019-05-25T17:49:38,confirmed,350298
8614930,2,2019-05-26,2019-05-26T07:33:12,confirmed,350298
9167105,3,2019-06-23,2019-06-23T08:03:31,confirmed,350298
9304245,3,2019-06-30,2019-06-30T08:02:15,confirmed,350298
9700991,7,2019-07-19,2019-07-18T16:19:32,confirmed,350298
10004628,3,2019-08-03,2019-08-02T18:02:16,confirmed,350298
5997016,3,2019-01-02,2019-01-02T10:36:05,confirmed,350298
6575401,2,2019-02-11,2019-02-10T11:40:49,confirmed,350298
8013316,7,2019-05-04,2019-04-28T21:00:54,confirmed,350298
